session_id,station_id,user_id,vehicle_id,start_time,end_time,energy_kwh,amount_paid
2652,7,163,175,2025-04-21 11:00:00,2025-04-21 12:01:00,23.52,398.33
2653,11,98,158,2025-04-21 12:00:00,2025-04-21 13:01:00,7.51,73.8
2654,17,182,29,2025-04-21 13:00:00,2025-04-21 14:08:00,14.69,422.87
2655,9,43,168,2025-04-21 14:00:00,2025-04-21 15:42:00,22.77,275.87
2656,6,163,199,2025-04-21 15:00:00,2025-04-21 16:28:00,42.9,463.12
2657,16,67,131,2025-04-21 16:00:00,2025-04-21 17:27:00,14.65,301.27
2658,6,66,10,2025-04-21 17:00:00,2025-04-21 17:22:00,36.02,148.3
2659,19,193,9,2025-04-21 18:00:00,2025-04-21 18:42:00,12.0,155.9
2660,1,172,9,2025-04-21 19:00:00,2025-04-21 19:30:00,30.69,260.64
2661,5,12,4,2025-04-21 20:00:00,2025-04-21 21:04:00,14.02,496.42
2662,1,119,28,2025-04-21 21:00:00,2025-04-21 21:26:00,35.88,213.87
2663,6,72,24,2025-04-21 22:00:00,2025-04-21 22:57:00,26.7,415.35
2664,19,164,28,2025-04-21 23:00:00,2025-04-21 23:35:00,40.7,308.9
2665,14,146,59,2025-04-22 00:00:00,2025-04-22 01:41:00,9.27,472.31
2666,20,105,27,2025-04-22 01:00:00,2025-04-22 02:25:00,12.57,387.7
2667,3,38,156,2025-04-22 02:00:00,2025-04-22 02:25:00,35.65,58.14
2668,16,33,65,2025-04-22 03:00:00,2025-04-22 04:30:00,18.44,93.84
2669,9,194,66,2025-04-22 04:00:00,2025-04-22 05:38:00,7.78,126.28
2670,10,106,151,2025-04-22 05:00:00,2025-04-22 05:46:00,33.12,269.82
2671,1,5,32,2025-04-22 06:00:00,2025-04-22 06:28:00,10.43,419.86
2672,7,188,147,2025-04-22 07:00:00,2025-04-22 08:32:00,9.77,439.5
2673,1,96,117,2025-04-22 08:00:00,2025-04-22 09:37:00,25.11,286.08
2674,10,165,26,2025-04-22 09:00:00,2025-04-22 09:44:00,21.48,326.2
2675,18,193,69,2025-04-22 10:00:00,2025-04-22 11:55:00,11.96,153.24
2676,4,84,177,2025-04-22 11:00:00,2025-04-22 12:08:00,31.82,85.95
2677,6,26,77,2025-04-22 12:00:00,2025-04-22 13:45:00,21.62,81.23
2678,18,30,179,2025-04-22 13:00:00,2025-04-22 14:24:00,32.41,97.69
2679,19,8,129,2025-04-22 14:00:00,2025-04-22 15:38:00,20.31,190.04
2680,14,91,173,2025-04-22 15:00:00,2025-04-22 16:52:00,38.03,213.82
2681,12,135,122,2025-04-22 16:00:00,2025-04-22 16:52:00,27.96,438.99
2682,1,160,118,2025-04-22 17:00:00,2025-04-22 18:19:00,37.47,469.36
2683,7,188,124,2025-04-22 18:00:00,2025-04-22 19:25:00,30.04,120.26
2684,13,68,55,2025-04-22 19:00:00,2025-04-22 19:51:00,19.47,372.39
2685,10,5,160,2025-04-22 20:00:00,2025-04-22 21:45:00,20.51,304.9
2686,18,2,5,2025-04-22 21:00:00,2025-04-22 22:34:00,37.3,303.86
2687,13,77,104,2025-04-22 22:00:00,2025-04-22 23:23:00,6.17,288.6
2688,19,137,106,2025-04-22 23:00:00,2025-04-22 23:44:00,11.93,89.83
2689,7,64,46,2025-04-23 00:00:00,2025-04-23 00:35:00,30.18,123.14
2690,16,34,93,2025-04-23 01:00:00,2025-04-23 02:24:00,34.74,203.42
2691,8,162,22,2025-04-23 02:00:00,2025-04-23 02:43:00,39.09,234.84
2692,1,120,167,2025-04-23 03:00:00,2025-04-23 04:18:00,35.84,59.17
2693,6,30,152,2025-04-23 04:00:00,2025-04-23 05:31:00,44.26,66.62
2694,5,158,184,2025-04-23 05:00:00,2025-04-23 06:51:00,41.79,92.17
2695,8,64,31,2025-04-23 06:00:00,2025-04-23 07:43:00,21.84,79.55
2696,14,154,172,2025-04-23 07:00:00,2025-04-23 08:00:00,36.54,469.7
2697,12,94,144,2025-04-23 08:00:00,2025-04-23 09:01:00,16.84,148.62
2698,5,57,29,2025-04-23 09:00:00,2025-04-23 10:42:00,42.15,482.27
2699,7,196,138,2025-04-23 10:00:00,2025-04-23 11:16:00,44.89,82.89
2700,7,107,167,2025-04-23 11:00:00,2025-04-23 11:42:00,34.38,423.37
2701,9,92,78,2025-04-23 12:00:00,2025-04-23 13:03:00,18.38,315.65
2702,7,41,27,2025-04-23 13:00:00,2025-04-23 14:20:00,43.52,229.89
2703,17,109,126,2025-04-23 14:00:00,2025-04-23 14:34:00,6.64,280.01
2704,3,14,196,2025-04-23 15:00:00,2025-04-23 15:57:00,21.4,497.03
2705,17,91,108,2025-04-23 16:00:00,2025-04-23 17:40:00,25.4,116.44
2706,1,173,40,2025-04-23 17:00:00,2025-04-23 18:56:00,25.59,252.77
2707,5,25,100,2025-04-23 18:00:00,2025-04-23 19:00:00,14.0,495.46
2708,1,99,25,2025-04-23 19:00:00,2025-04-23 19:53:00,21.09,339.89
2709,18,177,26,2025-04-23 20:00:00,2025-04-23 20:52:00,33.45,495.71
2710,17,154,101,2025-04-23 21:00:00,2025-04-23 22:19:00,36.1,100.85
2711,9,189,74,2025-04-23 22:00:00,2025-04-23 23:55:00,33.73,118.49
2712,19,166,25,2025-04-23 23:00:00,2025-04-24 00:55:00,5.67,178.08
2713,17,32,18,2025-04-24 00:00:00,2025-04-24 01:53:00,32.02,334.09
2714,11,16,35,2025-04-24 01:00:00,2025-04-24 01:48:00,14.65,190.05
2715,1,140,64,2025-04-24 02:00:00,2025-04-24 03:07:00,30.83,333.21
2716,9,146,59,2025-04-24 03:00:00,2025-04-24 04:33:00,20.2,72.76
2717,6,29,22,2025-04-24 04:00:00,2025-04-24 05:22:00,27.94,150.24
2718,7,44,86,2025-04-24 05:00:00,2025-04-24 05:45:00,13.99,249.01
2719,11,128,24,2025-04-24 06:00:00,2025-04-24 07:47:00,32.1,262.76
2720,14,21,110,2025-04-24 07:00:00,2025-04-24 07:53:00,41.11,254.95
2721,14,109,75,2025-04-24 08:00:00,2025-04-24 08:54:00,18.38,289.83
2722,3,37,144,2025-04-24 09:00:00,2025-04-24 09:57:00,7.55,237.99
2723,5,9,166,2025-04-24 10:00:00,2025-04-24 11:49:00,42.58,456.54
2724,17,48,95,2025-04-24 11:00:00,2025-04-24 11:37:00,26.96,412.84
2725,15,6,135,2025-04-24 12:00:00,2025-04-24 12:46:00,38.27,240.32
2726,2,31,162,2025-04-24 13:00:00,2025-04-24 14:36:00,42.85,419.97
2727,8,189,73,2025-04-24 14:00:00,2025-04-24 15:37:00,39.99,403.03
2728,12,180,160,2025-04-24 15:00:00,2025-04-24 16:52:00,25.82,291.74
2729,14,176,107,2025-04-24 16:00:00,2025-04-24 17:10:00,44.09,305.12
2730,5,52,30,2025-04-24 17:00:00,2025-04-24 18:09:00,22.51,265.67
2731,2,3,127,2025-04-24 18:00:00,2025-04-24 18:44:00,14.99,297.65
2732,13,89,166,2025-04-24 19:00:00,2025-04-24 20:27:00,39.73,279.53
2733,17,142,10,2025-04-24 20:00:00,2025-04-24 20:44:00,40.28,174.25
2734,6,191,128,2025-04-24 21:00:00,2025-04-24 21:49:00,7.38,202.76
2735,2,84,182,2025-04-24 22:00:00,2025-04-24 23:28:00,34.47,488.47
2736,9,34,82,2025-04-24 23:00:00,2025-04-25 00:33:00,18.41,487.69
2737,2,39,19,2025-04-25 00:00:00,2025-04-25 01:28:00,39.4,83.52
2738,1,81,73,2025-04-25 01:00:00,2025-04-25 02:08:00,14.72,428.22
2739,1,20,129,2025-04-25 02:00:00,2025-04-25 02:57:00,28.21,430.13
2740,3,165,162,2025-04-25 03:00:00,2025-04-25 04:26:00,10.21,346.04
2741,11,16,94,2025-04-25 04:00:00,2025-04-25 05:46:00,40.33,460.18
2742,17,166,99,2025-04-25 05:00:00,2025-04-25 06:15:00,10.44,472.12
2743,3,119,76,2025-04-25 06:00:00,2025-04-25 07:32:00,30.92,211.12
2744,8,103,82,2025-04-25 07:00:00,2025-04-25 08:05:00,14.02,469.95
2745,6,11,70,2025-04-25 08:00:00,2025-04-25 09:24:00,35.27,224.23
2746,14,52,12,2025-04-25 09:00:00,2025-04-25 10:19:00,12.37,238.72
2747,1,148,3,2025-04-25 10:00:00,2025-04-25 11:29:00,35.33,294.38
2748,8,182,122,2025-04-25 11:00:00,2025-04-25 11:32:00,25.24,455.74
2749,2,170,155,2025-04-25 12:00:00,2025-04-25 13:19:00,33.35,192.9
2750,4,123,169,2025-04-25 13:00:00,2025-04-25 13:38:00,25.82,348.79
2751,3,10,26,2025-04-25 14:00:00,2025-04-25 15:34:00,27.26,230.87
2752,3,74,76,2025-04-25 15:00:00,2025-04-25 15:47:00,29.18,346.48
2753,18,158,104,2025-04-25 16:00:00,2025-04-25 16:22:00,14.13,425.12
2754,6,66,122,2025-04-25 17:00:00,2025-04-25 17:34:00,28.03,197.94
2755,4,124,141,2025-04-25 18:00:00,2025-04-25 19:56:00,15.55,156.53
2756,7,118,85,2025-04-25 19:00:00,2025-04-25 19:26:00,16.98,445.93
2757,20,56,161,2025-04-25 20:00:00,2025-04-25 21:20:00,24.96,228.67
2758,13,84,58,2025-04-25 21:00:00,2025-04-25 21:24:00,14.13,363.8
2759,11,97,55,2025-04-25 22:00:00,2025-04-25 23:26:00,29.76,317.98
2760,15,163,2,2025-04-25 23:00:00,2025-04-26 00:26:00,16.98,415.52
2761,13,59,54,2025-04-26 00:00:00,2025-04-26 01:05:00,12.44,72.94
2762,10,159,20,2025-04-26 01:00:00,2025-04-26 02:49:00,40.95,104.41
2763,6,182,79,2025-04-26 02:00:00,2025-04-26 03:33:00,22.43,253.41
2764,8,37,44,2025-04-26 03:00:00,2025-04-26 04:55:00,42.72,130.72
2765,20,155,84,2025-04-26 04:00:00,2025-04-26 04:44:00,21.59,275.92
2766,11,169,178,2025-04-26 05:00:00,2025-04-26 06:39:00,5.42,195.33
2767,20,129,165,2025-04-26 06:00:00,2025-04-26 06:38:00,12.97,373.8
2768,15,146,35,2025-04-26 07:00:00,2025-04-26 07:34:00,38.41,404.39
2769,17,59,135,2025-04-26 08:00:00,2025-04-26 09:35:00,19.41,361.81
2770,2,33,123,2025-04-26 09:00:00,2025-04-26 10:02:00,38.86,161.62
2771,20,18,22,2025-04-26 10:00:00,2025-04-26 10:52:00,20.53,185.85
2772,15,200,166,2025-04-26 11:00:00,2025-04-26 12:37:00,16.87,70.1
2773,10,8,81,2025-04-26 12:00:00,2025-04-26 12:34:00,37.03,416.65
2774,13,119,199,2025-04-26 13:00:00,2025-04-26 13:38:00,7.89,277.36
2775,4,182,112,2025-04-26 14:00:00,2025-04-26 14:50:00,40.04,184.63
2776,4,145,167,2025-04-26 15:00:00,2025-04-26 16:34:00,21.79,354.11
2777,9,128,106,2025-04-26 16:00:00,2025-04-26 17:15:00,18.15,481.6
2778,20,107,78,2025-04-26 17:00:00,2025-04-26 18:58:00,13.8,87.14
2779,9,31,186,2025-04-26 18:00:00,2025-04-26 19:05:00,28.78,386.62
2780,14,31,21,2025-04-26 19:00:00,2025-04-26 20:59:00,42.92,246.05
2781,14,163,2,2025-04-26 20:00:00,2025-04-26 21:03:00,19.1,193.67
2782,13,154,177,2025-04-26 21:00:00,2025-04-26 22:45:00,14.23,246.2
2783,15,83,175,2025-04-26 22:00:00,2025-04-26 23:44:00,14.91,140.8
2784,17,149,54,2025-04-26 23:00:00,2025-04-26 23:42:00,8.64,136.77
2785,14,186,31,2025-04-27 00:00:00,2025-04-27 01:39:00,14.47,193.26
2786,7,16,34,2025-04-27 01:00:00,2025-04-27 01:53:00,30.77,453.86
2787,12,171,72,2025-04-27 02:00:00,2025-04-27 03:16:00,33.54,74.56
2788,9,167,180,2025-04-27 03:00:00,2025-04-27 04:51:00,21.66,185.57
2789,7,150,52,2025-04-27 04:00:00,2025-04-27 05:57:00,42.75,161.47
2790,20,140,47,2025-04-27 05:00:00,2025-04-27 06:56:00,11.68,320.58
2791,15,70,117,2025-04-27 06:00:00,2025-04-27 07:51:00,33.63,143.18
2792,15,86,95,2025-04-27 07:00:00,2025-04-27 08:56:00,21.21,54.81
2793,9,119,86,2025-04-27 08:00:00,2025-04-27 09:52:00,14.58,119.23
2794,12,108,47,2025-04-27 09:00:00,2025-04-27 09:25:00,12.79,212.87
2795,3,146,196,2025-04-27 10:00:00,2025-04-27 10:40:00,11.7,411.56
2796,16,18,154,2025-04-27 11:00:00,2025-04-27 11:29:00,44.11,431.11
2797,3,150,42,2025-04-27 12:00:00,2025-04-27 12:58:00,20.58,340.97
2798,6,52,87,2025-04-27 13:00:00,2025-04-27 13:37:00,29.33,236.23
2799,11,3,194,2025-04-27 14:00:00,2025-04-27 14:26:00,22.29,343.2
2800,7,59,100,2025-04-27 15:00:00,2025-04-27 16:28:00,37.44,137.87
2801,6,187,65,2025-04-27 16:00:00,2025-04-27 17:34:00,35.34,405.98
2802,6,49,36,2025-04-27 17:00:00,2025-04-27 18:54:00,6.87,249.48
2803,15,42,77,2025-04-27 18:00:00,2025-04-27 18:22:00,30.65,484.46
2804,3,30,23,2025-04-27 19:00:00,2025-04-27 19:38:00,43.75,166.15
2805,12,97,62,2025-04-27 20:00:00,2025-04-27 21:16:00,39.02,337.75
2806,17,77,190,2025-04-27 21:00:00,2025-04-27 22:02:00,16.83,434.09
2807,19,50,149,2025-04-27 22:00:00,2025-04-27 22:51:00,29.44,160.84
2808,13,176,104,2025-04-27 23:00:00,2025-04-27 23:49:00,23.01,59.9
2809,1,118,47,2025-04-28 00:00:00,2025-04-28 01:12:00,28.38,246.66
2810,3,39,49,2025-04-28 01:00:00,2025-04-28 02:10:00,27.47,280.34
2811,1,45,93,2025-04-28 02:00:00,2025-04-28 03:19:00,34.33,147.22
2812,17,82,78,2025-04-28 03:00:00,2025-04-28 04:52:00,17.83,412.05
2813,5,128,134,2025-04-28 04:00:00,2025-04-28 05:10:00,22.29,378.03
2814,5,158,19,2025-04-28 05:00:00,2025-04-28 06:45:00,28.16,304.41
2815,4,69,14,2025-04-28 06:00:00,2025-04-28 07:20:00,5.32,492.44
2816,6,151,71,2025-04-28 07:00:00,2025-04-28 07:55:00,15.87,304.77
2817,19,165,95,2025-04-28 08:00:00,2025-04-28 09:40:00,24.45,236.24
2818,11,178,70,2025-04-28 09:00:00,2025-04-28 09:37:00,12.22,118.03
2819,17,80,87,2025-04-28 10:00:00,2025-04-28 10:47:00,33.76,485.79
2820,14,160,162,2025-04-28 11:00:00,2025-04-28 12:43:00,9.21,252.95
2821,16,146,69,2025-04-28 12:00:00,2025-04-28 13:37:00,33.91,200.55
2822,6,65,15,2025-04-28 13:00:00,2025-04-28 13:53:00,37.89,396.48
2823,10,16,191,2025-04-28 14:00:00,2025-04-28 15:49:00,32.42,410.92
2824,14,195,175,2025-04-28 15:00:00,2025-04-28 15:33:00,41.69,91.24
2825,2,94,166,2025-04-28 16:00:00,2025-04-28 16:25:00,33.47,89.3
2826,12,104,44,2025-04-28 17:00:00,2025-04-28 18:01:00,13.85,89.86
2827,3,174,199,2025-04-28 18:00:00,2025-04-28 19:13:00,37.88,65.04
2828,14,187,41,2025-04-28 19:00:00,2025-04-28 20:48:00,14.73,302.75
2829,8,35,156,2025-04-28 20:00:00,2025-04-28 20:22:00,38.26,132.75
2830,2,127,44,2025-04-28 21:00:00,2025-04-28 22:33:00,28.55,350.8
2831,4,78,132,2025-04-28 22:00:00,2025-04-28 23:39:00,25.51,431.61
2832,19,179,18,2025-04-28 23:00:00,2025-04-29 00:23:00,28.16,287.0
2833,15,124,48,2025-04-29 00:00:00,2025-04-29 00:23:00,20.74,423.15
2834,9,196,177,2025-04-29 01:00:00,2025-04-29 02:21:00,15.82,215.09
2835,2,98,176,2025-04-29 02:00:00,2025-04-29 03:24:00,23.42,406.08
2836,11,55,32,2025-04-29 03:00:00,2025-04-29 04:04:00,10.52,425.11
2837,16,117,16,2025-04-29 04:00:00,2025-04-29 05:40:00,29.79,156.07
2838,16,60,12,2025-04-29 05:00:00,2025-04-29 06:58:00,26.87,495.61
2839,10,125,42,2025-04-29 06:00:00,2025-04-29 06:50:00,31.92,375.87
2840,14,148,2,2025-04-29 07:00:00,2025-04-29 08:44:00,30.53,72.36
2841,7,5,23,2025-04-29 08:00:00,2025-04-29 09:09:00,41.96,124.0
2842,1,179,103,2025-04-29 09:00:00,2025-04-29 10:50:00,25.69,426.28
2843,7,166,56,2025-04-29 10:00:00,2025-04-29 11:54:00,5.5,324.98
2844,15,79,6,2025-04-29 11:00:00,2025-04-29 12:46:00,40.21,248.36
2845,7,176,108,2025-04-29 12:00:00,2025-04-29 13:38:00,9.84,292.82
2846,2,103,196,2025-04-29 13:00:00,2025-04-29 14:15:00,34.17,178.41
2847,15,171,18,2025-04-29 14:00:00,2025-04-29 14:55:00,12.9,308.94
2848,20,50,50,2025-04-29 15:00:00,2025-04-29 16:24:00,9.93,60.6
2849,1,29,113,2025-04-29 16:00:00,2025-04-29 16:20:00,43.19,484.0
2850,15,85,25,2025-04-29 17:00:00,2025-04-29 18:37:00,6.43,499.98
2851,8,108,188,2025-04-29 18:00:00,2025-04-29 19:24:00,6.21,152.15
2852,18,135,180,2025-04-29 19:00:00,2025-04-29 20:20:00,22.93,210.76
2853,8,125,82,2025-04-29 20:00:00,2025-04-29 21:32:00,28.43,197.78
2854,2,185,86,2025-04-29 21:00:00,2025-04-29 22:38:00,12.06,161.53
2855,6,57,59,2025-04-29 22:00:00,2025-04-29 22:28:00,33.99,99.31
2856,6,174,1,2025-04-29 23:00:00,2025-04-29 23:21:00,42.57,360.02
2857,7,3,83,2025-04-30 00:00:00,2025-04-30 01:25:00,24.94,200.43
2858,14,181,29,2025-04-30 01:00:00,2025-04-30 01:22:00,9.87,137.97
2859,13,74,16,2025-04-30 02:00:00,2025-04-30 02:35:00,38.74,289.59
2860,10,28,101,2025-04-30 03:00:00,2025-04-30 03:41:00,42.72,218.35
2861,14,112,45,2025-04-30 04:00:00,2025-04-30 05:06:00,38.31,98.02
2862,10,94,96,2025-04-30 05:00:00,2025-04-30 05:22:00,27.59,223.76
2863,5,35,194,2025-04-30 06:00:00,2025-04-30 07:40:00,38.59,370.61
2864,6,134,15,2025-04-30 07:00:00,2025-04-30 08:57:00,20.08,311.44
2865,12,57,33,2025-04-30 08:00:00,2025-04-30 09:40:00,24.99,258.41
2866,6,25,49,2025-04-30 09:00:00,2025-04-30 09:46:00,8.25,474.64
2867,9,171,131,2025-04-30 10:00:00,2025-04-30 11:31:00,17.97,384.08
2868,9,46,108,2025-04-30 11:00:00,2025-04-30 11:33:00,41.63,475.01
2869,3,13,149,2025-04-30 12:00:00,2025-04-30 13:59:00,39.14,411.17
2870,15,5,137,2025-04-30 13:00:00,2025-04-30 13:24:00,28.77,119.32
2871,2,101,146,2025-04-30 14:00:00,2025-04-30 15:02:00,41.21,143.09
2872,14,165,55,2025-04-30 15:00:00,2025-04-30 16:30:00,22.08,79.74
2873,2,94,84,2025-04-30 16:00:00,2025-04-30 17:02:00,42.5,228.54
2874,8,167,115,2025-04-30 17:00:00,2025-04-30 18:36:00,42.83,272.27
2875,13,75,163,2025-04-30 18:00:00,2025-04-30 19:57:00,27.8,495.39
2876,10,43,73,2025-04-30 19:00:00,2025-04-30 20:36:00,7.01,456.81
2877,15,36,88,2025-04-30 20:00:00,2025-04-30 21:22:00,40.39,145.64
2878,13,99,87,2025-04-30 21:00:00,2025-04-30 22:04:00,41.46,229.34
2879,17,59,90,2025-04-30 22:00:00,2025-04-30 23:59:00,42.72,281.61
2880,4,22,106,2025-04-30 23:00:00,2025-05-01 00:37:00,23.88,307.74
2881,3,71,64,2025-05-01 00:00:00,2025-05-01 01:46:00,16.65,156.66
2882,2,141,121,2025-05-01 01:00:00,2025-05-01 02:15:00,8.5,179.85
2883,18,43,176,2025-05-01 02:00:00,2025-05-01 02:43:00,40.17,327.09
2884,12,195,15,2025-05-01 03:00:00,2025-05-01 04:35:00,33.92,201.96
2885,17,180,185,2025-05-01 04:00:00,2025-05-01 05:57:00,37.07,373.87
2886,10,152,169,2025-05-01 05:00:00,2025-05-01 06:01:00,35.76,184.26
2887,17,153,183,2025-05-01 06:00:00,2025-05-01 06:34:00,37.69,144.69
2888,4,128,81,2025-05-01 07:00:00,2025-05-01 07:45:00,9.44,291.94
2889,10,75,39,2025-05-01 08:00:00,2025-05-01 08:34:00,18.53,97.7
2890,16,55,26,2025-05-01 09:00:00,2025-05-01 09:51:00,37.57,470.62
2891,2,105,186,2025-05-01 10:00:00,2025-05-01 11:52:00,34.37,150.24
2892,5,182,82,2025-05-01 11:00:00,2025-05-01 12:38:00,35.67,257.73
2893,13,197,64,2025-05-01 12:00:00,2025-05-01 12:28:00,35.38,372.05
2894,13,82,115,2025-05-01 13:00:00,2025-05-01 13:42:00,7.68,321.96
2895,3,69,166,2025-05-01 14:00:00,2025-05-01 14:23:00,38.04,181.08
2896,15,155,194,2025-05-01 15:00:00,2025-05-01 15:23:00,8.44,471.15
2897,20,41,10,2025-05-01 16:00:00,2025-05-01 17:05:00,37.9,255.34
2898,19,8,110,2025-05-01 17:00:00,2025-05-01 18:45:00,17.68,356.59
2899,3,131,60,2025-05-01 18:00:00,2025-05-01 19:47:00,13.48,115.28
2900,4,99,130,2025-05-01 19:00:00,2025-05-01 19:59:00,12.84,168.03
2901,1,98,25,2025-05-01 20:00:00,2025-05-01 20:21:00,8.09,123.52
2902,17,172,166,2025-05-01 21:00:00,2025-05-01 22:28:00,24.93,325.9
2903,15,30,121,2025-05-01 22:00:00,2025-05-01 23:02:00,36.38,85.57
2904,4,67,25,2025-05-01 23:00:00,2025-05-01 23:36:00,31.02,240.04
2905,1,116,61,2025-05-02 00:00:00,2025-05-02 00:36:00,44.68,233.67
2906,12,47,199,2025-05-02 01:00:00,2025-05-02 01:53:00,35.84,132.08
2907,17,168,38,2025-05-02 02:00:00,2025-05-02 03:44:00,34.13,131.71
2908,9,113,29,2025-05-02 03:00:00,2025-05-02 04:49:00,21.45,197.72
2909,10,54,131,2025-05-02 04:00:00,2025-05-02 04:20:00,9.83,282.94
2910,3,15,185,2025-05-02 05:00:00,2025-05-02 06:27:00,20.19,325.9
2911,15,159,30,2025-05-02 06:00:00,2025-05-02 06:20:00,39.39,368.52
2912,11,196,9,2025-05-02 07:00:00,2025-05-02 07:25:00,18.43,414.81
2913,5,150,19,2025-05-02 08:00:00,2025-05-02 09:33:00,9.9,230.74
2914,10,165,96,2025-05-02 09:00:00,2025-05-02 10:21:00,26.25,235.51
2915,14,70,188,2025-05-02 10:00:00,2025-05-02 11:26:00,29.3,300.64
2916,12,169,176,2025-05-02 11:00:00,2025-05-02 12:44:00,9.73,409.57
2917,9,109,128,2025-05-02 12:00:00,2025-05-02 13:47:00,35.65,308.57
2918,6,145,81,2025-05-02 13:00:00,2025-05-02 14:09:00,25.32,119.9
2919,9,8,134,2025-05-02 14:00:00,2025-05-02 14:30:00,28.49,113.97
2920,3,148,173,2025-05-02 15:00:00,2025-05-02 15:47:00,6.54,84.75
2921,13,3,87,2025-05-02 16:00:00,2025-05-02 17:18:00,13.63,51.32
2922,7,61,37,2025-05-02 17:00:00,2025-05-02 18:02:00,22.62,387.9
2923,17,161,47,2025-05-02 18:00:00,2025-05-02 19:04:00,9.16,119.85
2924,18,100,14,2025-05-02 19:00:00,2025-05-02 19:58:00,34.2,72.77
2925,20,147,114,2025-05-02 20:00:00,2025-05-02 20:32:00,13.67,366.43
2926,4,52,144,2025-05-02 21:00:00,2025-05-02 21:30:00,19.45,233.07
2927,5,48,113,2025-05-02 22:00:00,2025-05-02 23:57:00,6.34,398.85
2928,11,122,32,2025-05-02 23:00:00,2025-05-02 23:52:00,15.12,345.55
2929,18,62,46,2025-05-03 00:00:00,2025-05-03 00:35:00,38.96,242.68
2930,19,146,22,2025-05-03 01:00:00,2025-05-03 02:08:00,26.34,493.05
2931,5,67,81,2025-05-03 02:00:00,2025-05-03 03:07:00,34.29,93.16
2932,16,183,163,2025-05-03 03:00:00,2025-05-03 04:49:00,13.3,71.94
2933,18,10,138,2025-05-03 04:00:00,2025-05-03 04:50:00,12.85,198.99
2934,14,171,138,2025-05-03 05:00:00,2025-05-03 05:42:00,28.35,483.49
2935,20,71,94,2025-05-03 06:00:00,2025-05-03 07:11:00,12.68,55.99
2936,17,22,31,2025-05-03 07:00:00,2025-05-03 08:09:00,12.91,77.07
2937,9,178,11,2025-05-03 08:00:00,2025-05-03 09:00:00,8.97,455.48
2938,14,46,164,2025-05-03 09:00:00,2025-05-03 09:32:00,35.38,450.21
2939,12,8,121,2025-05-03 10:00:00,2025-05-03 11:36:00,8.53,423.16
2940,3,74,185,2025-05-03 11:00:00,2025-05-03 12:12:00,40.56,359.01
2941,18,112,47,2025-05-03 12:00:00,2025-05-03 12:32:00,39.82,466.62
2942,7,147,95,2025-05-03 13:00:00,2025-05-03 13:48:00,11.45,342.35
2943,3,189,156,2025-05-03 14:00:00,2025-05-03 15:42:00,43.7,198.66
2944,12,200,182,2025-05-03 15:00:00,2025-05-03 16:11:00,18.64,465.76
2945,15,5,69,2025-05-03 16:00:00,2025-05-03 17:52:00,40.56,111.5
2946,9,114,186,2025-05-03 17:00:00,2025-05-03 18:03:00,7.89,403.68
2947,18,149,46,2025-05-03 18:00:00,2025-05-03 19:03:00,10.75,55.3
2948,8,195,117,2025-05-03 19:00:00,2025-05-03 20:02:00,22.66,215.86
2949,10,14,11,2025-05-03 20:00:00,2025-05-03 21:30:00,6.91,490.35
2950,12,190,173,2025-05-03 21:00:00,2025-05-03 22:14:00,15.78,101.72
2951,5,119,152,2025-05-03 22:00:00,2025-05-03 23:49:00,28.95,335.0
2952,11,144,82,2025-05-03 23:00:00,2025-05-03 23:44:00,10.27,453.02
2953,3,123,40,2025-05-04 00:00:00,2025-05-04 00:24:00,9.98,162.07
2954,8,179,190,2025-05-04 01:00:00,2025-05-04 02:54:00,21.05,139.66
2955,20,54,183,2025-05-04 02:00:00,2025-05-04 03:20:00,9.12,402.73
2956,8,70,104,2025-05-04 03:00:00,2025-05-04 04:36:00,31.11,125.58
2957,1,171,155,2025-05-04 04:00:00,2025-05-04 04:34:00,36.62,441.41
2958,5,166,118,2025-05-04 05:00:00,2025-05-04 06:14:00,23.95,339.56
2959,11,134,186,2025-05-04 06:00:00,2025-05-04 07:10:00,7.61,441.59
2960,9,53,90,2025-05-04 07:00:00,2025-05-04 07:35:00,29.49,491.33
2961,13,113,179,2025-05-04 08:00:00,2025-05-04 09:08:00,14.59,350.86
2962,7,61,103,2025-05-04 09:00:00,2025-05-04 09:32:00,20.2,451.58
2963,3,60,24,2025-05-04 10:00:00,2025-05-04 10:44:00,12.71,359.91
2964,12,31,34,2025-05-04 11:00:00,2025-05-04 12:55:00,30.62,72.96
2965,13,136,31,2025-05-04 12:00:00,2025-05-04 13:41:00,37.76,78.11
2966,16,84,41,2025-05-04 13:00:00,2025-05-04 14:30:00,39.34,137.36
2967,9,35,165,2025-05-04 14:00:00,2025-05-04 14:27:00,35.87,314.33
2968,9,27,122,2025-05-04 15:00:00,2025-05-04 15:29:00,26.86,263.95
2969,14,40,81,2025-05-04 16:00:00,2025-05-04 17:36:00,27.23,347.94
2970,1,83,121,2025-05-04 17:00:00,2025-05-04 18:12:00,13.12,189.0
2971,1,146,127,2025-05-04 18:00:00,2025-05-04 18:37:00,5.61,67.79
2972,16,128,54,2025-05-04 19:00:00,2025-05-04 19:57:00,27.37,226.87
2973,18,193,154,2025-05-04 20:00:00,2025-05-04 21:15:00,32.91,159.97
2974,13,111,137,2025-05-04 21:00:00,2025-05-04 22:49:00,20.84,207.25
2975,17,190,30,2025-05-04 22:00:00,2025-05-04 23:32:00,30.72,476.84
